Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
md_id_recid,hfa_identification,,text,Record ID,,,,,,,,,,,,,
md_id_hed_1,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_id_ban_1,hfa_identification,,descriptive,,,,,,,,,,,,,,
md_id_hed_2,hfa_identification,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Medical Devices and Supplies</div>",,,,,,,,,,,,,
md_id_ins_1,hfa_identification,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> This module includes five sections:<br><br>Section 1: Infection prevention supplies (direct questions to nurse in charge) <br>
Section 2: Inventory and forecasting of consumables (direct questions to nurse in charge)<br>
Section 3: Neonatal care devices and supplies - general (direct questions to the engineer/technician in conjunction with the nurse in charge)<br>
Section 4: Neonatal care devices and supplies - clinical competencies (direct questions to the engineer/technician in conjunction with the nurse in charge)<br>
Section 5: Maintenance and repair (direct questions to nurse in charge) </p>",,,,,,,,,,,,,
md_id_hed_3,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_id_ctry,hfa_identification,,radio,Country:,"1, Malawi | 2, Kenya | 3, Tanzania | 4, Nigeria",,,,,,,y,,,,,
md_id_facid_mw,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[md_id_ctry] = '1',y,,,,,
md_id_facid_ke,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[md_id_ctry] = '2',y,,,,,
md_id_facid_tz,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[md_id_ctry] = '3',y,,,,,
md_id_facid_nga,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[md_id_ctry] = '4',y,,,,,
md_id_dtfrm,hfa_identification,,text,Data Collection Date:,,,date_ymd,,,,,y,,,,,
md_id_hed_4,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Data Collectors</div>",,,,,,,,,,,,,
md_id_iw_num,hfa_identification,,radio,How many data collectors collected this data?,"1, 1 data collector | 2, 2 data collectors",,,,,,,y,,,,,
md_id_hed_5,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Data Collector #1</div>",,,,,,,[md_id_iw_num] = '1' or [md_id_iw_num] = '2',,,,,,
md_id_iw_nam_1,hfa_identification,,text,Data Collector First and Last Name:,,,,,,y,[md_id_iw_num] = '1' or [md_id_iw_num] = '2',y,,,,,
md_id_hed_6,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Data Collector #2</div>",,,,,,,[md_id_iw_num] = '2',,,,,,
md_id_iw_nam_2,hfa_identification,,text,Data Collector First and Last Name:,,,,,,y,[md_id_iw_num] = '2',,,,,,
md_id_hed_7,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_id_com,hfa_identification,,notes,Comments:,,,,,,,,,,,,,
md_if_hed_1,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_if_ban_1,hfa_infection_prevention,,descriptive,,,,,,,,,,,,,,
md_if_hed_2,hfa_infection_prevention,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Infection Prevention Supplies</div>",,,,,,,,,,,,,
md_if_ins_1,hfa_infection_prevention,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge. All items should be observed. The following questions will ask about the availability of various items for infection prevention. For the following questions you should first assess if the item is available today. If no item is available, select <b>""not available today""</b>. If the item is available today and has not been out of stock in the last four weeks, select <b>""available today and no stockout in last 4 weeks""</b>. If the item is available today, but there has been a stock out at any point in the last four weeks, select <b>""available today, but stockout in last 4 weeks"".</b> </p>",,,,,,,,,,,,,
md_if_hed_3,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:10px""></div>",,,,,,,,,,,,,
md_if_rp_num,hfa_infection_prevention,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
md_if_rp_hed_1,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[md_if_rp_num] >= 1,,,,,,
md_if_rp_nam_1,hfa_infection_prevention,,text,Respondent Name (First and Last):,,,,,,y,[md_if_rp_num] >= 1,y,,,,,
md_if_rp_pos_1,hfa_infection_prevention,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_if_rp_num] >= 1,y,,,,,
md_if_rp_othpos_1,hfa_infection_prevention,,text,"If other position, please specify: ",,,,,,,[md_if_rp_pos_1] = '99',,,,,,
md_if_rp_ph_1,hfa_infection_prevention,,text,Respondent Phone Number:,,,,,,y,[md_if_rp_num] >= 1,,,,,,
md_if_rp_hed_2,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[md_if_rp_num] >= 2,,,,,,
md_if_rp_nam_2,hfa_infection_prevention,,text,Respondent Name (First and Last):,,,,,,y,[md_if_rp_num] >= 2,,,,,,
md_if_rp_pos_2,hfa_infection_prevention,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_if_rp_num] >= 2,,,,,,
md_if_rp_othpos_2,hfa_infection_prevention,,text,"If other position, please specify: ",,,,,,,[md_if_rp_pos_2] = '99',,,,,,
md_if_rp_ph_2,hfa_infection_prevention,,text,Respondent Phone Number:,,,,,,y,[md_if_rp_num] >= 2,,,,,,
md_if_rp_hed_3,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[md_if_rp_num] >= 3,,,,,,
md_if_rp_nam_3,hfa_infection_prevention,,text,Respondent Name (First and Last):,,,,,,y,[md_if_rp_num] >= 3,,,,,,
md_if_rp_pos_3,hfa_infection_prevention,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_if_rp_num] >= 3,,,,,,
md_if_rp_othpos_3,hfa_infection_prevention,,text,"If other position, please specify: ",,,,,,,[md_if_rp_pos_3] = '99',,,,,,
md_if_rp_ph_3,hfa_infection_prevention,,text,Respondent Phone Number:,,,,,,y,[md_if_rp_num] >= 3,,,,,,
md_if_rp_hed_4,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[md_if_rp_num] >= 4,,,,,,
md_if_rp_nam_4,hfa_infection_prevention,,text,Respondent Name (First and Last):,,,,,,y,[md_if_rp_num] >= 4,,,,,,
md_if_rp_pos_4,hfa_infection_prevention,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_if_rp_num] >= 4,,,,,,
md_if_rp_othpos_4,hfa_infection_prevention,,text,"If other position, please specify: ",,,,,,,[md_if_rp_pos_4] = '99',,,,,,
md_if_rp_ph_4,hfa_infection_prevention,,text,Respondent Phone Number:,,,,,,y,[md_if_rp_num] >= 4,,,,,,
md_if_rp_hed_5,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[md_if_rp_num] >= 5,,,,,,
md_if_rp_nam_5,hfa_infection_prevention,,text,Respondent Name (First and Last):,,,,,,y,[md_if_rp_num] >= 5,,,,,,
md_if_rp_pos_5,hfa_infection_prevention,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_if_rp_num] >= 5,,,,,,
md_if_rp_othpos_5,hfa_infection_prevention,,text,"If other position, please specify: ",,,,,,,[md_if_rp_pos_5] = '99',,,,,,
md_if_rp_ph_5,hfa_infection_prevention,,text,Respondent Phone Number:,,,,,,y,[md_if_rp_num] >= 5,,,,,,
md_if_itm_hed,hfa_infection_prevention,,descriptive,"<div style=""background-color:#fbd0c1; padding:10px"">Infection Prevention Basic Items: Does this neonatal unit have ...?</div>",,,,,,,,,,,,,
md_if_itm_sp,hfa_infection_prevention,,radio,Soap,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_disnf,hfa_infection_prevention,,radio,Antiseptics,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_glv_cons,hfa_infection_prevention,,radio,Disposable latex examination gloves,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_glv_hiwt,hfa_infection_prevention,,radio,Heavy duty gloves,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_uni,hfa_infection_prevention,,radio,Non-sterile protective clothing,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_chlr,hfa_infection_prevention,,radio,Bleach or bleaching powder (e.g. chlorine),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_disnf_prep,hfa_infection_prevention,,radio,Prepared disinfection solution,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_mayo,hfa_infection_prevention,,radio,Mayo stand (or equivalent to establish sterile field),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_brus,hfa_infection_prevention,,radio,Surgeon's handbrush with nylon bristles,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_itm_mop,hfa_infection_prevention,,radio,Mop,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_itm,,
md_if_disnf_hed,hfa_infection_prevention,,descriptive,"<div style=""background-color:#fbd0c1; padding:10px"">Disinfectants and antiseptics: Does this neonatal unit have ...? <i></div>",,,,,,,,,,,,,
md_if_disnf_chloro,hfa_infection_prevention,,radio,Chlorhexidine (7%) gel,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_disnf,,
md_if_disnf_ethn,hfa_infection_prevention,,radio,Ethanol (e.g. 70%),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_disnf,,
md_if_disnf_iod,hfa_infection_prevention,,radio,Povidone iodine,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_disnf,,
md_if_disnf_abhs,hfa_infection_prevention,,radio,Alcohol-based rub,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_disnf,,
md_if_disnf_clo,hfa_infection_prevention,,radio,Hypochlorite,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_disnf,,
md_if_ppe_hed,hfa_infection_prevention,,descriptive,"<div style=""background-color:#fbd0c1; padding:10px"">Personal protective equipment (PPE): Does this neonatal unit have ...? </div>",,,,,,,,,,,,,
md_if_ppe_glv_cons,hfa_infection_prevention,,radio,Gloves (disposable),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_ppe,,
md_if_ppe_glv_reus,hfa_infection_prevention,,radio,Gloves (reusable),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_ppe,,
md_if_ppe_msk,hfa_infection_prevention,,radio,Face mask (dust/debris),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_ppe,,
md_if_ppe_msk_surg,hfa_infection_prevention,,radio,Face mask (surgical),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_ppe,,
md_if_ppe_msk_n95,hfa_infection_prevention,,radio,Face mask (N95),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_ppe,,
md_if_ppe_shld,hfa_infection_prevention,,radio,Face shield,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_if_ppe,,
md_if_hed_4,hfa_infection_prevention,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_if_com,hfa_infection_prevention,,notes,Comments:,,,,,,,,,,,,,
md_inv_hed_1,hfa_neonatal_supplies_inventory,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_inv_ban_1,hfa_neonatal_supplies_inventory,,descriptive,,,,,,,,,,,,,,
md_inv_hed_2,hfa_neonatal_supplies_inventory,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Inventory and Forecasting of Consumables</div>",,,,,,,,,,,,,
md_inv_ins_1,hfa_neonatal_supplies_inventory,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge. All items should be observed. Do not leave any variable blank. </i></p>",,,,,,,,,,,,,
md_inv_hed_3,hfa_neonatal_supplies_inventory,,descriptive,"<div style=""background-color:#82cdbf;padding:10px""></div>",,,,,,,,,,,,,
md_inv_avl,hfa_neonatal_supplies_inventory,,radio,Is there an inventory register/system for consumables used on the neonatal unit? ,"1, Yes | 0, No",,,,,,,y,RV,,,,
md_inv_frq,hfa_neonatal_supplies_inventory,,radio,How often do you carry out inventory of consumables used on the neonatal unit?," 1, Daily | 2, Weekly | 3, Monthly | 4, Quarterly | 6, Annually | 5, Irregularly | 7, Other <i>(specify below)</i>",Observe most recent report.,,,,,[md_inv_avl] = '1',,RV,,,,
md_inv_frq_oth,hfa_neonatal_supplies_inventory,,text,Other time inventory of consumables is carried out:,,,,,,,[md_inv_frq] = '7',,,,,,
md_inv_ord,hfa_neonatal_supplies_inventory,,radio,When are consumables used on the neonatal unit ordered?,"1, When we run out of stock | 2, 1 week before running out of stock | 3, 2 weeks before running out of stock | 4, 1 month before running out of stock | 99, Other <i>(specify below)</i>",,,,,,,,RV,,,,
md_inv_ord_oth,hfa_neonatal_supplies_inventory,,text,Please specify other frequency of procurement:,,,,,,,[md_inv_ord] = '99',,,,,,
md_inv_hed_4,hfa_neonatal_supplies_inventory,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_inv_com,hfa_neonatal_supplies_inventory,,notes,Comments:,,,,,,,,,,,,,
md_eqt_gn_hed_1,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
md_eqt_gn_ban_1,hfa_neonatal_equipment_and_supplies_general,,descriptive,,,,,,,,,,,,,,
md_eqt_gn_hed_2,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Neonatal Equipment and Supplies (General)</div>",,,,,,,,,,,,,
md_eqt_gn_ins_1,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> For the following questions you should first assess if the item is available today. If no item is available, select <b>“not available today”</b>. If the item is available today and has not been out of stock in the last four weeks, select <b>“available today and no stockout in last 4 weeks”</b>. If the item is available today, but there has been a stock out at any point in the last four weeks, select <b>“available today, but stockout in last 4 weeks”</b>.<br><br>For items with an asterisk (*) next to them, if the item is available and functional, selelct <b>""available and no stockout in last 4 weeks""</b>. If the items is available, but not functional, select <b>""available today, but stockout in last 4 weeks""</b>. For these items, also write the total number of items available, followed by the number of functional items and the manufacturer/model name <b>(not serial number)</b>. If there are more than 10 items, please write the most common manufacturer and model names. Determining functionality will vary by item. An item is not functional if it is in need of repair. Do not leave any variable blank. If a date is unknown, enter 1999/01/01. If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"". <br><br> </i></p>",,,,,,,,,,,,,
md_eqt_gn_hed_7,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf; padding:10px""></div>",,,,,,,,,,,,,
md_eqt_gn_rp_num,hfa_neonatal_equipment_and_supplies_general,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
md_eqt_gn_rp_hed_1,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[md_eqt_gn_rp_num] >= 1,,,,,,
md_eqt_gn_rp_nam_1,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Name (First and Last):,,,,,,y,[md_eqt_gn_rp_num] >= 1,y,,,,,
md_eqt_gn_rp_pos_1,hfa_neonatal_equipment_and_supplies_general,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_eqt_gn_rp_num] >= 1,y,,,,,
md_eqt_gn_rp_othpos_1,hfa_neonatal_equipment_and_supplies_general,,text,"If other position, please specify: ",,,,,,,[md_eqt_gn_rp_pos_1] = '99',,,,,,
md_eqt_gn_rp_ph_1,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Phone Number:,,,,,,y,[md_eqt_gn_rp_num] >= 1,,,,,,
md_eqt_gn_rp_hed_2,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[md_eqt_gn_rp_num] >= 2,,,,,,
md_eqt_gn_rp_nam_2,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Name (First and Last):,,,,,,y,[md_eqt_gn_rp_num] >= 2,,,,,,
md_eqt_gn_rp_pos_2,hfa_neonatal_equipment_and_supplies_general,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_eqt_gn_rp_num] >= 2,,,,,,
md_eqt_gn_rp_othpos_2,hfa_neonatal_equipment_and_supplies_general,,text,"If other position, please specify: ",,,,,,,[md_eqt_gn_rp_pos_2] = '99',,,,,,
md_eqt_gn_rp_ph_2,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Phone Number:,,,,,,y,[md_eqt_gn_rp_num] >= 2,,,,,,
md_eqt_gn_rp_hed_3,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[md_eqt_gn_rp_num] >= 3,,,,,,
md_eqt_gn_rp_nam_3,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Name (First and Last):,,,,,,y,[md_eqt_gn_rp_num] >= 3,,,,,,
md_eqt_gn_rp_pos_3,hfa_neonatal_equipment_and_supplies_general,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_eqt_gn_rp_num] >= 3,,,,,,
md_eqt_gn_rp_othpos_3,hfa_neonatal_equipment_and_supplies_general,,text,"If other position, please specify: ",,,,,,,[md_eqt_gn_rp_pos_3] = '99',,,,,,
md_eqt_gn_rp_ph_3,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Phone Number:,,,,,,y,[md_eqt_gn_rp_num] >= 3,,,,,,
md_eqt_gn_rp_hed_4,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[md_eqt_gn_rp_num] >= 4,,,,,,
md_eqt_gn_rp_nam_4,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Name (First and Last):,,,,,,y,[md_eqt_gn_rp_num] >= 4,,,,,,
md_eqt_gn_rp_pos_4,hfa_neonatal_equipment_and_supplies_general,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_eqt_gn_rp_num] >= 4,,,,,,
md_eqt_gn_rp_othpos_4,hfa_neonatal_equipment_and_supplies_general,,text,"If other position, please specify: ",,,,,,,[md_eqt_gn_rp_pos_4] = '99',,,,,,
md_eqt_gn_rp_ph_4,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Phone Number:,,,,,,y,[md_eqt_gn_rp_num] >= 4,,,,,,
md_eqt_gn_rp_hed_5,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[md_eqt_gn_rp_num] >= 5,,,,,,
md_eqt_gn_rp_nam_5,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Name (First and Last):,,,,,,y,[md_eqt_gn_rp_num] >= 5,,,,,,
md_eqt_gn_rp_pos_5,hfa_neonatal_equipment_and_supplies_general,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[md_eqt_gn_rp_num] >= 5,,,,,,
md_eqt_gn_rp_othpos_5,hfa_neonatal_equipment_and_supplies_general,,text,"If other position, please specify: ",,,,,,,[md_eqt_gn_rp_pos_5] = '99',,,,,,
md_eqt_gn_rp_ph_5,hfa_neonatal_equipment_and_supplies_general,,text,Respondent Phone Number:,,,,,,y,[md_eqt_gn_rp_num] >= 5,,,,,,
md_eqt_gn_hed_3,hfa_neonatal_equipment_and_supplies_general,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">General Newborn Care Equipment and Supplies (A - H)</div>",,,,,,,,,,,,,
md_eqt_gn_nap_reus,hfa_neonatal_equipment_and_supplies_general,,radio,Baby nappies/diapers (cloth),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_nap_cons,hfa_neonatal_equipment_and_supplies_general,,radio,Baby nappies/diapers (disposable) ,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_bldhld,hfa_neonatal_equipment_and_supplies_general,,radio,Blood collection tube holders,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_bldtub,hfa_neonatal_equipment_and_supplies_general,,radio,Blood collection tubes (appropriate small size) e.g. vacuum tubes serum and EDTA 3ml and/or 6ml,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_bldndl,hfa_neonatal_equipment_and_supplies_general,,radio,Blood collection vacuum tube needles 22G,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_dbpap,hfa_neonatal_equipment_and_supplies_general,,radio,Blood pressure apparatus (digital) including neonatal sized blood pressure cuff*,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_mbpap,hfa_neonatal_equipment_and_supplies_general,,radio,Blood pressure apparatus (manual/analog) including neonatal sized blood pressure cuff*,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,,,,md_eqt_gn_a_h,,
md_eqt_gn_bpt,hfa_neonatal_equipment_and_supplies_general,,radio,Blood pressure transducer (for central arterial lines),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_capl,hfa_neonatal_equipment_and_supplies_general,,radio,Capillary sample tubes (glass collection tubes),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_blk,hfa_neonatal_equipment_and_supplies_general,,radio,"Clean blankets, towels, or linen (for drying baby)","1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_ct,hfa_neonatal_equipment_and_supplies_general,,radio,CT scanner (may be shared with other units)*,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_try,hfa_neonatal_equipment_and_supplies_general,,radio,Dressing trays/procedure trays (or equivalent) (sterile),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_trol,hfa_neonatal_equipment_and_supplies_general,,radio,Dressing trolley (or equivalent),"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_echo,hfa_neonatal_equipment_and_supplies_general,,radio,Echocardiography*,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
md_eqt_gn_ecg,hfa_neonatal_equipment_and_supplies_general,,radio,Electrocardiogram (ECG) recorder (may be shared with other units)*,"1, Available today and no stockout in last 4 weeks | 3, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,md_eqt_gn_a_h,,
