Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
inf_fac_strl_ar_mg,hfa_facility_infrastructure,,radio,Is the dedicated decontamination area or sterile supply department operated by a licensed decontamination management service?,"1, Yes | 0, No | 9, Unknown",,,,,,[inf_fac_strl_ar_nw] = '1',y,,,,,
inf_fac_hed_4,hfa_facility_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_fac_com,hfa_facility_infrastructure,,notes,Comments:,,,,,,,,,,,,,
inf_ar_hed_1,hfa_physical_areas,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_ar_ban_1,hfa_physical_areas,,descriptive,,,,,,,,,,,,,,
inf_ar_hed,hfa_physical_areas,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Physical Areas at the Facility</div>",,,,,,,,,,,,,
inf_ar_ins,hfa_physical_areas,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> For each physical area below, ask if the facility has a separate room. If the answer is yes, ask if electricity and water are functioning in the room at the time of the visit regardless of the source (e.g. central power, backup generator, backup water). You will need to observe each area at the facility. It is likely that you will have to walk around to different parts of the hospital to view all the areas. Continue interviewing the officer in charge. 
</p>",,,,,,,,,,,,,
inf_ar_hed_2,hfa_physical_areas,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_ar_avl_new,hfa_physical_areas,,checkbox,Which of the following rooms/areas does the facility currently have? ,"1, Labor and delivery ward | 2, Postnatal unit | 3, General operating theatre | 4, Maternity theatre | 8, Pediatric ward | 9, Kangaroo Mother Care (KMC) Unit | 10, Laboratory | 11, Blood bank | 12, Pharmacy",Read all answer options out loud.,,,,,,,,,,,
inf_ar_hed_3,hfa_physical_areas,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Are electricity and water functioning in the room at the time of the visit</div>",,,,,,,,,,,,,
inf_ar_ld_pw,hfa_physical_areas,,radio,Labor and delivery ward (electricity),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(1)] = '1',,,,inf_ar_avl,,
inf_ar_ld_h2o,hfa_physical_areas,,radio,Labor and delivery ward (water),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(1)] = '1',,,,inf_ar_avl,,
inf_ar_pn_pw,hfa_physical_areas,,radio,Postnatal unit (electricity),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(2)] = '1',,,,inf_ar_avl,,
inf_ar_pn_h2o,hfa_physical_areas,,radio,Postnatal unit (water),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(2)] = '1',,,,inf_ar_avl,,
inf_ar_or_pw,hfa_physical_areas,,radio,General operating theatre (electricity),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(3)] = '1',,,,inf_ar_avl,,
inf_ar_or_h2o,hfa_physical_areas,,radio,General operating theatre (water),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(3)] = '1',,,,inf_ar_avl,,
inf_ar_mor_pw,hfa_physical_areas,,radio,Maternity theatre (electricity),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(4)] = '1',,,,inf_ar_avl,,
inf_ar_mor_h2o,hfa_physical_areas,,radio,Maternity theatre (water),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_ar_avl_new(4)] = '1',,,,inf_ar_avl,,
inf_ar_nu_pw,hfa_physical_areas,,radio,Special newborn care unit (electricity),"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_fac_by_loc_nu] = '3',,,,inf_ar_avl,,
