Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
fcc_fam_ban_1,hfa_family_involvement,,descriptive,,,,,,,,,,,,,,
fcc_fam_hed_2,hfa_family_involvement,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Family Involvement</div>",,,,,,,,,,,,,
fcc_fam_ins_1,hfa_family_involvement,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge. 
</p>",,,,,,,,,,,,,
fcc_fam_hed_3,hfa_family_involvement,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
fcc_fam_is,hfa_family_involvement,,checkbox,How is information shared with parents about their child's condition? ,"0, None | 1, Verbally | 2, Written | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,,y,,,,, @NONEOFTHEABOVE=0
fcc_fam_is_oth,hfa_family_involvement,,text,Please specify other way information is shared with parents about their child's condition:,,,,,,,[fcc_fam_is(99)] = '1',,,,,,
fcc_fam_cnsl,hfa_family_involvement,,radio,Do parents receive formal counselling about their child's condition before discharge or a training programme on discharge to help them become confident carers?,"1, Yes | 0, No | 9, Unknown",This can include a comprehensive discharge management plan with follow-up.,,,,,,y,,,,,
fcc_fam_ac,hfa_family_involvement,,checkbox,Which of the following activities are family members allowed to do on their sick neonate whilst in hospital?,"0, None |1, Bathing | 2, Feeding | 3, Turning | 4, Changing nappies | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,,y,,,,, @NONEOFTHEABOVE=0
fcc_fam_ac_oth,hfa_family_involvement,,text,Please specify other activities family members are allowed to do on their sick neonate whilst in hospital:,,,,,,,[fcc_fam_ac(99)] = '1',,,,,,
fcc_fam_hed_4,hfa_family_involvement,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
fcc_fam_com,hfa_family_involvement,,notes,Comments:,,,,,,,,,,,,,
fcc_inf_hed_1,hfa_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
fcc_inf_ban_1,hfa_infrastructure,,descriptive,,,,,,,,,,,,,,
fcc_inf_hed_2,hfa_infrastructure,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Infrastructure</div>",,,,,,,,,,,,,
fcc_inf_ins_1,hfa_infrastructure,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge. For some questions, you will need to observe specific items/spaces at the facility. 
</p>",,,,,,,,,,,,,
fcc_inf_rmin_hed,hfa_infrastructure,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Sitting and Sleeping Arrangements</div>",,,,,,,,,,,,,
fcc_inf_rmin_sit_loc,hfa_infrastructure,,radio,"Is there a rooming-in facility within the neonatal unit with a place (e.g. chair, bench, not on the floor) for mothers to sit? ","1, In the unit, by the cot | 2, In the unit, not by the cot | 0, No",This refers to the neonatal unit and not the KMC or postnatal unit.,,,,,,y,,,,,
fcc_inf_rmin_bd_avl,hfa_infrastructure,,radio,Is there a rooming-in facility within the neonatal unit with sleeping arrangements for mothers?,"1, Yes | 0, No | 99, Yes, but not observed",This refers to the neonatal unit and not the KMC or postnatal unit.,,,,,,y,,,,,
fcc_inf_rmin_bd_typ,hfa_infrastructure,,checkbox,What type of sleeping arrangements are there for mothers?,"1, Flat bed | 2, Bed with adjustable head | 3, Mattress on the ground | 4, Mat on the ground | 5, Other <i>(specify below)</i>",Select all that apply.,,,,,[fcc_inf_rmin_bd_avl] = '1' or [fcc_inf_rmin_bd_avl] = '99',,,,,,
fcc_inf_rmin_bd_othtyp,hfa_infrastructure,,text,Please specify other type of sleeping arrangement:,,,,,,,[fcc_inf_rmin_bd_typ(5)] = '1',,,,,,
fcc_inf_rmin_shlt,hfa_infrastructure,,checkbox,Where are mothers with babies in the neonatal unit housed?,"3, Neonatal unit | 4, Pediatric ward | 1, Postnatal unit | 2, Maternal shelter | 99, Other <i>(specify below)</i>",Select all that apply. A maternal shelter is a place for mothers who have already given birth to stay near their neonates.,,,,,,y,,,,,
fcc_inf_rmin_othshlt,hfa_infrastructure,,text,Please specify other location where mothers with babies in the neonatal unit are housed:,,,,,,,[fcc_inf_rmin_shlt(99)] = '1',,,,,,
fcc_inf_war_hed,hfa_infrastructure,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Visitors/Waiting Areas</div>",,,,,,,,,,,,,
fcc_inf_war_avl,hfa_infrastructure,,radio,Is there a dedicated waiting area for neonatal unit visitors/family that is near or in front of the neonatal unit?,"1, Yes | 0, No",,,,,,,y,,,,,
fcc_inf_war_loc,hfa_infrastructure,,radio,Where is the dedicated waiting area for visitors located?,"1, At the entrance to the neonatal unit | 2, Elsewhere in the facility",,,,,,[fcc_inf_war_avl] >= 1,,,,,,
fcc_inf_war_typ,hfa_infrastructure,,radio,Is the waiting area for visitors a separate area or a hallway?,"1, Separate area | 2, Hallway",,,,,,[fcc_inf_war_avl] >= 1,,,,,,
fcc_inf_war_sit_avl,hfa_infrastructure,,yesno,"Are there seating arrangements (e.g. chair, bench, <i>not</i> on the floor) in the waiting area?",,,,,,,[fcc_inf_war_avl] >= 1,,,,,,
fcc_inf_war_sit_adq,hfa_infrastructure,,radio,"<b>For observation only:</b> Given the number of visitors in the waiting area, is the seating adequate right now? ","1, Adequate seating | 2, Some seating, but not enough | 0, No seating",Adequate means everyone can sit.,,,,,[fcc_inf_war_avl] >= 1,,,,,,
fcc_inf_war_vis_num,hfa_infrastructure,,text,<b>For observation only:</b> How many people are in the waiting area right now? ,,,integer,-1,40,,[fcc_inf_war_avl] >= 1,,,,,,
fcc_inf_war_vis_tm,hfa_infrastructure,,radio,Are mothers/caretakers allowed into the unit at all times or only specific times?,"1, At all times | 2, Only specific times",,,,,,,y,,,,,
fcc_inf_war_vis_tm_2,hfa_infrastructure,,radio,At what time intervals are mothers allowed in the unit?,"1, Every 2 hours | 2, Every 3 hours | 3, Other <i>(specify below)</i>",,,,,,[fcc_inf_war_vis_tm] = '2',,,,,,
fcc_inf_war_vis_tm_oth,hfa_infrastructure,,text,Please specify other time intervals:,,,,,,,[fcc_inf_war_vis_tm_2] = '3',,,,,,
fcc_inf_war_vis_des,hfa_infrastructure,,checkbox,For what activities are mothers allowed in the unit?,"0, None | 1, Bathing | 2, Feeding | 3, When crying | 4, Changing nappies | 5, Other <i>(specify below)</i>",Select all that apply.,,,,,[fcc_inf_war_vis_tm] = '2',,,,,, @NONEOFTHEABOVE=0
fcc_inf_war_vis_des_oth,hfa_infrastructure,,text,Please specify what other activities mothers are allowed into the unit for:,,,,,,,[fcc_inf_war_vis_des(5)] = '1',,,,,,
fcc_inf_war_vis_cov,hfa_infrastructure,,yesno,Have there been any changes to mother/caretaker visiting hours due to COVID-19?,,,,,,,,y,,,,,
fcc_inf_war_vis_cov_des,hfa_infrastructure,,notes,"If yes, please explain any changes due to COVID-19:",,,,,,,[fcc_inf_war_vis_cov] = '1',,,,,,
fcc_inf_mlk_hed,hfa_infrastructure,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Milk</div>",,,,,,,,,,,,,
fcc_inf_mlk_arprep,hfa_infrastructure,,radio,"Is there a dedicated area for preparing milk/feeds (e.g. expressed breast milk, fortified breast milk, formula, other milk) for babies?","1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
fcc_inf_mlk_ebm_ar,hfa_infrastructure,,radio,"Is there a separate space (e.g. separate room, curtain) within the neonatal unit that allows for mothers to express milk privately?","1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
fcc_inf_mlk_ebm_refr,hfa_infrastructure,,radio,Is there refrigerated storage space for mothers to store expressed milk?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
fcc_inf_mlk_ebm_lbl,hfa_infrastructure,,radio,Is the refrigerated expressed milk labeled?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[fcc_inf_mlk_ebm_refr] >= 1,,,,,,
fcc_inf_mlk_bnk,hfa_infrastructure,,radio,Is there a human milk bank anywhere in the facility? ,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
fcc_inf_othar_hed,hfa_infrastructure,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Other Areas for Families</div>",,,,,,,,,,,,,
fcc_inf_othar_cnsl,hfa_infrastructure,,radio,Is there a specific private space for counseling within the neonatal unit? ,"1, Yes, with curtains | 2, Yes, separate room | 0, None | 99, Yes, but not observed",,,,,,,y,,,,,
fcc_inf_othar_ck,hfa_infrastructure,,yesno,Is there a space and equipment for mothers to cook? ,,,,,,,,y,,,,,
fcc_inf_othar_fd,hfa_infrastructure,,yesno,Is there a separate/designated 'eating area' for mothers/caretakers?,,,,,,,,y,,,,,
fcc_inf_othar_fd_m,hfa_infrastructure,,radio,Are breastfeeding mothers provided with high-quality and nutritious meals?,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
fcc_inf_othar_bath,hfa_infrastructure,,radio,Are there bathing facilities for mothers/caretakers to use?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
fcc_inf_othar_bath_acc,hfa_infrastructure,,checkbox,Which family members are permitted to use the bathing facilities?,"1, Mother | 2, Father | 3, Grandmother | 4, Caretaker/guardian | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[fcc_inf_othar_bath] = '1',,,,,,
fcc_inf_othar_bath_othacc,hfa_infrastructure,,text,Please specify other family members permitted to use the bathing facilities:,,,,,,,[fcc_inf_othar_bath_acc(99)] = '1',,,,,,
fcc_inf_othar_clnrot,hfa_infrastructure,,radio,Is there a rota of times the bathing facilities are cleaned?,"1, Yes | 0, No | 9, Unknown",,,,,,[fcc_inf_othar_bath] = '1',,,,,,
fcc_inf_othar_laun,hfa_infrastructure,,radio,Is there access to laundry facilities for mothers/caretakers?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
fcc_inf_kmc_hed,hfa_infrastructure,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">KMC Unit</div>",,,,,,,,,,,,,
fcc_inf_kmc_avl,hfa_infrastructure,,yesno,Is there a KMC unit at the facility?,,,,,,,,y,,,,,
fcc_inf_kmc_bd_num,hfa_infrastructure,,text,How many beds do you have in your KMC unit?,,,integer,-1,50,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_bd_sit,hfa_infrastructure,,text,"Of the beds in the KMC unit, how many beds can sit up? ",,,integer,-1,50,,[fcc_inf_kmc_bd_num] >= 1,,,,,,
fcc_inf_kmc_sit_num,hfa_infrastructure,,text,How many reclining KMC chairs do you have? ,,,integer,-1,50,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_m_num,hfa_infrastructure,,text,How many mothers are in the KMC unit?,,,integer,-1,50,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_adq,hfa_infrastructure,,yesno,Is the space in the KMC unit adequate for the volume of babies?,,Adequate space means there is enough space for all babies requiring KMC.,,,,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_bd_net,hfa_infrastructure,,yesno,Do all the beds in the KMC unit have insecticide treated bed nets?,,,,,,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_bd_crtn,hfa_infrastructure,,yesno,Do all the beds in the KMC unit have curtains for privacy?,,,,,,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_visar,hfa_infrastructure,,checkbox,Where do visitors meet the KMC mothers?,"1, Separate room with separate entrance  | 2, Separate room with entrance in KMC unit | 3, On the KMC unit | 4, Postnatal unit | 5, Elsewhere at the facility, not on the KMC unit | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_othvisar,hfa_infrastructure,,text,Please specify other location where visitors meet the KMC mothers:,,,,,,,[fcc_inf_kmc_visar(99)] = '1',,,,,,
fcc_inf_kmc_vis_cov,hfa_infrastructure,,yesno,Have there been any changes to KMC visitor policy due to COVID-19?,,,,,,,[fcc_inf_kmc_avl] = '1',,,,,,
fcc_inf_kmc_vis_cov_des,hfa_infrastructure,,notes,"If yes, please explain any changes due to COVID-19:",,,,,,,[fcc_inf_kmc_vis_cov] = '1',,,,,,
fcc_inf_hed_4,hfa_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
fcc_inf_com,hfa_infrastructure,,notes,Comments:,,,,,,,,,,,,,
