Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
ws_oth_hr_lstn_hed,hfa_other_workshop_questions,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Last Night</div>",,,,,,,[ws_oth_hr_lstn] = '1' or [ws_oth_hr_lstn_call] = '1',,,,,,
ws_oth_hr_lstn_num,hfa_other_workshop_questions,,text,How many medical technicians/biomeds/engineers are <b>physically present last night</b>?,,,integer,-1,30,,[ws_oth_hr_lstn] = '1',,,,,,
ws_oth_hr_lstn_call_num,hfa_other_workshop_questions,,text,How many medical technicians/biomeds/engineers are <b>on call last night</b>?,,"Someone is considered on-call if they can be called and reach the hospital within 30 minutes or if they are able to provide support needed by telephone. On-call excludes the staff that are physically present at the time, and only includes additional staff that have set times during which they could be called to the hospital if they are needed.",integer,-1,30,,[ws_oth_hr_lstn_call] = '1',,,,,,
ws_oth_hr_td_hed,hfa_other_workshop_questions,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Today</div>",,,,,,,[ws_oth_hr_td] = '1' or [ws_oth_hr_td_call] = '1',,,,,,
ws_oth_hr_td_num,hfa_other_workshop_questions,,text,How many medical technicians/biomeds/engineers are <b>physically present today</b>?,,,integer,-1,30,,[ws_oth_hr_td] = '1',,,,,,
ws_oth_hr_td_call_num,hfa_other_workshop_questions,,text,How many medical technicians/biomeds/engineers are <b>on call today</b>?,,"Someone is considered on-call if they can be called and reach the hospital within 30 minutes or if they are able to provide support needed by telephone. On-call excludes the staff that are physically present at the time, and only includes additional staff that have set times during which they could be called to the hospital if they are needed.",integer,-1,30,,[ws_oth_hr_td_call] = '1',,,,,,
ws_oth_hed_3,hfa_other_workshop_questions,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Other</div>",,,,,,,,,,,,,
ws_oth_prcpl,hfa_other_workshop_questions,,yesno,Is there a procurement plan in place for medical devices?,,,,,,,,y,,,,,
ws_oth_gui_eqt,hfa_other_workshop_questions,,yesno,Are there guidelines or a system for receiving equipment donations?,,,,,,,,y,,,,,
ws_oth_met,hfa_other_workshop_questions,,checkbox,"Which, if any, of the following meetings include biomedical or maintenance staff?","0, None | 1, Management meetings | 2, Budget planning | 3, Procurement planning | 4, Quality improvement meetings",Select all that apply.,,,,,,y,,,,, @NONEOFTHEABOVE=0
ws_oth_hed_4,hfa_other_workshop_questions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
ws_oth_com,hfa_other_workshop_questions,,notes,Comments:,,,,,,,,,,,,,
ws_mt_hed_1,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
ws_mt_ban_1,hfa_maintenance_and_repair,,descriptive,,,,,,,,,,,,,,
ws_mt_hed_2,hfa_maintenance_and_repair,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Maintenance and Repair</div>",,,,,,,,,,,,,
ws_mt_ins_1,hfa_maintenance_and_repair,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to head biomedical engineer or technician of the maintenance department. For some questions, you will need to ask and observe the staff or specific items/spaces at the facility. If a date is unknown, enter 1999/01/01. If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"".<br><br><b>‘On the job training’</b> is defined as any training undertaken while you are doing the job, including mentorship, informal training, shadowing and side-by-side work. <b>‘A course’</b> is defined as any formal training undertaken during your employment period, but not while you are at work. This could include any offsite or onsite training course. </i></p>",,,,,,,,,,,,,
ws_mt_hed_3,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf;padding:10px""></div>",,,,,,,,,,,,,
ws_mt_rp_num,hfa_maintenance_and_repair,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
ws_mt_rp_hed_1,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[ws_mt_rp_num] >= 1,,,,,,
ws_mt_rp_nam_1,hfa_maintenance_and_repair,,text,Respondent Name (First and Last):,,,,,,y,[ws_mt_rp_num] >= 1,,,,,,
ws_mt_rp_pos_1,hfa_maintenance_and_repair,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99,  Other <i>(specify below)</i>",,,,,,[ws_mt_rp_num] >= 1,,,,,,
ws_mt_rp_othpos_1,hfa_maintenance_and_repair,,text,"If other position, please specify: ",,,,,,,[ws_mt_rp_pos_1] = '99',,,,,,
ws_mt_rp_ph_1,hfa_maintenance_and_repair,,text,Respondent Phone Number:,,,,,,y,[ws_mt_rp_num] >= 1,,,,,,
ws_mt_rp_hed_2,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[ws_mt_rp_num] >= 2,,,,,,
ws_mt_rp_nam_2,hfa_maintenance_and_repair,,text,Respondent Name (First and Last):,,,,,,y,[ws_mt_rp_num] >= 2,,,,,,
ws_mt_rp_pos_2,hfa_maintenance_and_repair,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99,  Other <i>(specify below)</i>",,,,,,[ws_mt_rp_num] >= 2,,,,,,
ws_mt_rp_othpos_2,hfa_maintenance_and_repair,,text,"If other position, please specify: ",,,,,,,[ws_mt_rp_pos_2] = '99',,,,,,
ws_mt_rp_ph_2,hfa_maintenance_and_repair,,text,Respondent Phone Number:,,,,,,y,[ws_mt_rp_num] >= 2,,,,,,
ws_mt_rp_hed_3,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[ws_mt_rp_num] >= 3,,,,,,
ws_mt_rp_nam_3,hfa_maintenance_and_repair,,text,Respondent Name (First and Last):,,,,,,y,[ws_mt_rp_num] >= 3,,,,,,
ws_mt_rp_pos_3,hfa_maintenance_and_repair,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99,  Other <i>(specify below)</i>",,,,,,[ws_mt_rp_num] >= 3,,,,,,
ws_mt_rp_othpos_3,hfa_maintenance_and_repair,,text,"If other position, please specify: ",,,,,,,[ws_mt_rp_pos_3] = '99',,,,,,
ws_mt_rp_ph_3,hfa_maintenance_and_repair,,text,Respondent Phone Number:,,,,,,y,[ws_mt_rp_num] >= 3,,,,,,
ws_mt_rp_hed_4,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[ws_mt_rp_num] >= 4,,,,,,
ws_mt_rp_nam_4,hfa_maintenance_and_repair,,text,Respondent Name (First and Last):,,,,,,y,[ws_mt_rp_num] >= 4,,,,,,
ws_mt_rp_pos_4,hfa_maintenance_and_repair,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99,  Other <i>(specify below)</i>",,,,,,[ws_mt_rp_num] >= 4,,,,,,
ws_mt_rp_othpos_4,hfa_maintenance_and_repair,,text,"If other position, please specify: ",,,,,,,[ws_mt_rp_pos_4] = '99',,,,,,
ws_mt_rp_ph_4,hfa_maintenance_and_repair,,text,Respondent Phone Number:,,,,,,y,[ws_mt_rp_num] >= 4,,,,,,
ws_mt_rp_hed_5,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[ws_mt_rp_num] >= 5,,,,,,
ws_mt_rp_nam_5,hfa_maintenance_and_repair,,text,Respondent Name (First and Last):,,,,,,y,[ws_mt_rp_num] >= 5,,,,,,
ws_mt_rp_pos_5,hfa_maintenance_and_repair,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99,  Other <i>(specify below)</i>",,,,,,[ws_mt_rp_num] >= 5,,,,,,
ws_mt_rp_othpos_5,hfa_maintenance_and_repair,,text,"If other position, please specify: ",,,,,,,[ws_mt_rp_pos_5] = '99',,,,,,
ws_mt_rp_ph_5,hfa_maintenance_and_repair,,text,Respondent Phone Number:,,,,,,y,[ws_mt_rp_num] >= 5,,,,,,
ws_mt_hed_4,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:10px""></div>",,,,,,,,,,,,,
ws_mt_inv,hfa_maintenance_and_repair,,radio,<b>For observation only:</b> Is there an inventory list of all the equipment in this unit? ,"1, Yes | 0, No",,,,,,,y,,,,,
ws_mt_fin_bmet,hfa_maintenance_and_repair,,radio,Who employs the technician?,"1, Hospital|2, Ministry of Health|3, Distributor|4, Manufacturer|9, Unknown | 6, Other <i>(specify below)</i>",,,,,,,y,,,,,
ws_mt_fin_bmet_oth,hfa_maintenance_and_repair,,text,Who else employs the technician?,,,,,,,[ws_mt_fin_bmet] = '6',,,,,,
ws_mt_fre,hfa_maintenance_and_repair,,radio,Is repair of medical equipment free for the facility?,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
ws_mt_fre_2,hfa_maintenance_and_repair,,checkbox,When is repair of medical equipment free for the facility?,"1, Spare part is available at the facility | 2, Equipment was donated | 3, No procurement required | 4, Other <i>(specify below)</i>",,,,,,[ws_mt_fre] = '1',,,,,,
ws_mt_fre_2_oth,hfa_maintenance_and_repair,,text,"If other, please specify: ",,,,,,,[ws_mt_fre_2(4)] = '1',,,,,,
ws_mt_fin_spr,hfa_maintenance_and_repair,,radio,Who primarily funds the spare parts when equipment breaks?,"1, Hospital | 2, Government | 3, Donation from NGO | 4, Private purchase | 9, Unknown |5, Other <i>(specify below)</i>",Select all that apply.,,,,,,y,,,,,
ws_mt_fin_spr_oth,hfa_maintenance_and_repair,,text,Who else funds spare parts when equipment breaks?,,,,,,,[ws_mt_fin_spr] = '5',,,,,,
ws_mt_eqt,hfa_maintenance_and_repair,,radio,What do you think is the biggest barrier to repairing equipment? ,"1, Insufficient number of technicians|2, Lack of training for technician|3, Cost of repair|4, Lack of spare parts|5, Lack of tools for repair|6, Other <i>(specify below)</i>",,,,,,,y,,,,,
ws_mt_eqt_oth,hfa_maintenance_and_repair,,text,What else do you think is the biggest barrier to repairing equipment?,,,,,,,[ws_mt_eqt] = '6',,,,,,
ws_mt_cp_hed,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">Repairing CPAP Device</div>",,,,,,,,,,,,,
ws_mt_cp_srv,hfa_maintenance_and_repair,,radio,Does your facility provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_cp,,
ws_mt_cp_ptrn,hfa_maintenance_and_repair,,radio,Were you trained during <b>pre-service training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_cp,,
ws_mt_cp_crs,hfa_maintenance_and_repair,,radio,Have you ever received <b>a course</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_cp,,
ws_mt_cp_trn,hfa_maintenance_and_repair,,radio,Have you ever received <b>on the job training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_cp,,
ws_mt_o2cr_hed,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">Repairing Oxygen Concentrators</div>",,,,,,,,,,,,,
ws_mt_o2cr_srv,hfa_maintenance_and_repair,,radio,Does your facility provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2cr,,
ws_mt_o2cr_ptrn,hfa_maintenance_and_repair,,radio,Were you trained during <b>pre-service training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2cr,,
ws_mt_o2cr_crs,hfa_maintenance_and_repair,,radio,Have you ever received <b>a course</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2cr,,
ws_mt_o2cr_trn,hfa_maintenance_and_repair,,radio,Have you ever received <b>on the job training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2cr,,
ws_mt_o2crpmt_hed,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">Provide Planned Preventive Maintenance on Oxygen Concentrators</div>",,,,,,,,,,,,,
ws_mt_o2crpmt_srv,hfa_maintenance_and_repair,,radio,Does your facility provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2crpmt,,
ws_mt_o2crpmt_ptrn,hfa_maintenance_and_repair,,radio,Were you trained during <b>pre-service training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2crpmt,,
ws_mt_o2crpmt_crs,hfa_maintenance_and_repair,,radio,Have you ever received <b>a course</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2crpmt,,
ws_mt_o2crpmt_trn,hfa_maintenance_and_repair,,radio,Have you ever received <b>on the job training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_o2crpmt,,
ws_mt_pt_hed,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">Repairing Phototherapy Lights</div>",,,,,,,,,,,,,
ws_mt_pt_srv,hfa_maintenance_and_repair,,radio,Does your facility provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_pt,,
ws_mt_pt_ptrn,hfa_maintenance_and_repair,,radio,Were you trained during <b>pre-service training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_pt,,
ws_mt_pt_crs,hfa_maintenance_and_repair,,radio,Have you ever received <b>a course</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_pt,,
ws_mt_pt_trn,hfa_maintenance_and_repair,,radio,Have you ever received <b>on the job training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_pt,,
ws_mt_ptpmt_hed,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">Providing Planned Preventive Maintenance on Phototherapy Lights</div>",,,,,,,,,,,,,
ws_mt_ptpmt_srv,hfa_maintenance_and_repair,,radio,Does your facility provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_ptpmt,,
ws_mt_ptpmt_ptrn,hfa_maintenance_and_repair,,radio,Were you trained during <b>pre-service training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_ptpmt,,
ws_mt_ptpmt_crs,hfa_maintenance_and_repair,,radio,Have you ever received <b>a course</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_ptpmt,,
ws_mt_ptpmt_trn,hfa_maintenance_and_repair,,radio,Have you ever received <b>on the job training</b> on how to provide this service?,"1, Yes | 0, No",,,,,,,y,,,ws_mt_ptpmt,,
ws_mt_hed_5,hfa_maintenance_and_repair,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
ws_mt_com,hfa_maintenance_and_repair,,notes,Comments:,,,,,,,,,,,,,
