Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
hr_id_recid,hfa_identification,,text,Record ID,,,,,,,,,,,,,
hr_id_hed_1,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf;padding:10px""></div>",,,,,,,,,,,,,
hr_id_ban_1,hfa_identification,,descriptive,,,,,,,,,,,,,,
hr_id_hed_2,hfa_identification,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Human Resources for Health and Performance</div>",,,,,,,,,,,,,
hr_id_ins_1,hfa_identification,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> This module consists of six sections and addressed to:<br>
Section 1: Facility staffing (direct questions to human resources and management)<br>
Section 2: Facility policies and working conditions (direct questions to nurse in charge)<br>
Section 3: Neonatal unit staffing (direct questions to nurse in charge)<br>
Section 4: Clinical care policies and guidelines (direct questions to nurse in charge)<br>
Section 5: Newborn care signal functions (direct questions to nurse in charge)<br>
Section 6: Supervisory support, motivation, and training (direct questions to nurse in charge)</i></p>",,,,,,,,,,,,,
hr_id_hed_3,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf;padding:10px""></div>",,,,,,,,,,,,,
hr_id_ctry,hfa_identification,,radio,Country:,"1, Malawi | 2, Kenya | 3, Tanzania | 4, Nigeria | 5, Ethiopia",,,,,,,y,,,,,
hr_id_facid_mw,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[hr_id_ctry] = '1',y,,,,,
hr_id_facid_ke,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[hr_id_ctry] = '2',y,,,,,
hr_id_facid_tz,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[hr_id_ctry] = '3',y,,,,,
hr_id_facid_nga,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[hr_id_ctry] = '4',y,,,,,
hr_id_facid_et,hfa_identification,,dropdown,Facility Name:,"1, Fill in Facility IDs",,,,,,[hr_id_ctry] = '5',y,,,,,
hr_id_dtfrm,hfa_identification,,text,Data Collection Date:,,,date_ymd,,,,,y,,,,,
hr_id_hed_4,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">Data Collectors</div>",,,,,,,,,,,,,
hr_id_iw_num,hfa_identification,,radio,How many data collectors collected this data?,"1, 1 data collector |2, 2 data collectors",,,,,,,y,,,,,
hr_id_hed_5,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Data Collector #1</div>",,,,,,,[hr_id_iw_num] = '1' or [hr_id_iw_num] = '2',,,,,,
hr_id_iw_nam_1,hfa_identification,,text,Data Collector First and Last Name:,,,,,,y,[hr_id_iw_num] = '1' or [hr_id_iw_num] = '2',y,,,,,
hr_id_hed_6,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Data Collector #2</div>",,,,,,,[hr_id_iw_num] = '2',,,,,,
hr_id_iw_nam_2,hfa_identification,,text,Data Collector First and Last Name:,,,,,,y,[hr_id_iw_num] = '2',,,,,,
hr_id_hed_7,hfa_identification,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
hr_id_com,hfa_identification,,notes,Comments:,,,,,,,,,,,,,
hr_fac_hed_1,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
hr_fac_ban_1,hfa_facility_staffing,,descriptive,,,,,,,,,,,,,,
hr_fac_hed_2,hfa_facility_staffing,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Facility Staffing</div>",,,,,,,,,,,,,
hr_fac_ins_1,hfa_facility_staffing,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the human resources team. Do not include students in any of the staff member counts (clinical technicians can be counted as clinical officers). Do not leave any variable blank (write “0” if no staff). If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"".</i></p>",,,,,,,,,,,,,
hr_fac_hed_3,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf;padding:10px""></div>",,,,,,,,,,,,,
hr_fac_rp_num,hfa_facility_staffing,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
hr_fac_rp_hed_1,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[hr_fac_rp_num] >= 1,,,,,,
hr_fac_rp_nam_1,hfa_facility_staffing,,text,Respondent Name (First and Last):,,,,,,y,[hr_fac_rp_num] >= 1,y,,,,,
hr_fac_rp_pos_1,hfa_facility_staffing,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fac_rp_num] >= 1,y,,,,,
hr_fac_rp_othpos_1,hfa_facility_staffing,,text,"If other position, please specify: ",,,,,,,[hr_fac_rp_pos_1] = '99',,,,,,
hr_fac_rp_ph_1,hfa_facility_staffing,,text,Respondent Phone Number:,,,,,,y,[hr_fac_rp_num] >= 1,,,,,,
hr_fac_rp_hed_2,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[hr_fac_rp_num] >= 2,,,,,,
hr_fac_rp_nam_2,hfa_facility_staffing,,text,Respondent Name (First and Last):,,,,,,y,[hr_fac_rp_num] >= 2,,,,,,
hr_fac_rp_pos_2,hfa_facility_staffing,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fac_rp_num] >= 2,,,,,,
hr_fac_rp_othpos_2,hfa_facility_staffing,,text,"If other position, please specify: ",,,,,,,[hr_fac_rp_pos_2] = '99',,,,,,
hr_fac_rp_ph_2,hfa_facility_staffing,,text,Respondent Phone Number:,,,,,,y,[hr_fac_rp_num] >= 2,,,,,,
hr_fac_rp_hed_3,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[hr_fac_rp_num] >= 3,,,,,,
hr_fac_rp_nam_3,hfa_facility_staffing,,text,Respondent Name (First and Last):,,,,,,y,[hr_fac_rp_num] >= 3,,,,,,
hr_fac_rp_pos_3,hfa_facility_staffing,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fac_rp_num] >= 3,,,,,,
hr_fac_rp_othpos_3,hfa_facility_staffing,,text,"If other position, please specify: ",,,,,,,[hr_fac_rp_pos_3] = '99',,,,,,
hr_fac_rp_ph_3,hfa_facility_staffing,,text,Respondent Phone Number:,,,,,,y,[hr_fac_rp_num] >= 3,,,,,,
hr_fac_rp_hed_4,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[hr_fac_rp_num] >= 4,,,,,,
hr_fac_rp_nam_4,hfa_facility_staffing,,text,Respondent Name (First and Last):,,,,,,y,[hr_fac_rp_num] >= 4,,,,,,
hr_fac_rp_pos_4,hfa_facility_staffing,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fac_rp_num] >= 4,,,,,,
hr_fac_rp_othpos_4,hfa_facility_staffing,,text,"If other position, please specify: ",,,,,,,[hr_fac_rp_pos_4] = '99',,,,,,
hr_fac_rp_ph_4,hfa_facility_staffing,,text,Respondent Phone Number:,,,,,,y,[hr_fac_rp_num] >= 4,,,,,,
hr_fac_rp_hed_5,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[hr_fac_rp_num] >= 5,,,,,,
hr_fac_rp_nam_5,hfa_facility_staffing,,text,Respondent Name (First and Last):,,,,,,y,[hr_fac_rp_num] >= 5,,,,,,
hr_fac_rp_pos_5,hfa_facility_staffing,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fac_rp_num] >= 5,,,,,,
hr_fac_rp_othpos_5,hfa_facility_staffing,,text,"If other position, please specify: ",,,,,,,[hr_fac_rp_pos_5] = '99',,,,,,
hr_fac_rp_ph_5,hfa_facility_staffing,,text,Respondent Phone Number:,,,,,,y,[hr_fac_rp_num] >= 5,,,,,,
hr_fac_hed_4,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf;padding:10px"">Facility Staffing Numbers</div>",,,,,,,,,,,,,
hr_fac_cdr,hfa_facility_staffing,,checkbox,Which of the following positions do you currently have staffed at your hospital?,"1, General Medical Doctor | 21, Pediatrician | 22, Neonatologist | 3, General Nurse | 41, Pediatric Nurse | 42, Neonatal Nurse |  5, Clinical Officer | 6, (Bio)med Technician/Engineer | 51, Neonatal Data Clerk | 7, Laboratory Technician",,,,,,,y,,,,,
hr_fac_lcm,hfa_facility_staffing,,checkbox,Which of the following positions do you currently have locum staff for?,"1, General Medical Doctor | 21, Pediatrician | 22, Neonatologist | 3, General Nurse | 41, Pediatric Nurse | 42, Neonatal Nurse | 5, Clinical Officer | 0, None of the above",,,,,,,y,,,,, @NONEOFTHEABOVE=0
hr_fac_ins_2,hfa_facility_staffing,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Ask these follow up questions about each type of staff member the hospital currently has. </i></p>",,,,,,,,,,,,,
hr_fac_cdr_hed,hfa_facility_staffing,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Staffed Positions</div>",,,,,,,,,,,,,
hr_fac_cdr_dr_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">General Medical Doctor</div>",,,,,,,[hr_fac_cdr(1)] = '1',,,,,,
hr_fac_cdr_dr_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_cdr(1)] = '1',,,,,,
hr_fac_cdr_dr_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_cdr_dr_nu] > 0,,,,,,
hr_fac_cdr_pdr_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Pediatrician</div>",,,,,,,[hr_fac_cdr(21)] = '1',,,,,,
hr_fac_cdr_pdr_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_cdr(21)] = '1',,,,,,
hr_fac_cdr_pdr_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_cdr_pdr_nu] > 0,,,,,,
hr_fac_cdr_ndr_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Neonatologist</div>",,,,,,,[hr_fac_cdr(22)] = '1',,,,,,
hr_fac_cdr_ndr_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_cdr(22)] = '1',,,,,,
hr_fac_cdr_ndr_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_cdr_ndr_nu] > 0,,,,,,
hr_fac_cdr_grn_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">General Nurse</div>",,,,,,,[hr_fac_cdr(3)] = '1',,,,,,
hr_fac_cdr_grn_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_cdr(3)] = '1',,,,,,
hr_fac_cdr_grn_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_cdr_grn_nu] > 0,,,,,,
hr_fac_cdr_prn_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Pediatric Nurse</div>",,,,,,,[hr_fac_cdr(41)] = '1',,,,,,
hr_fac_cdr_prn_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_cdr(41)] = '1',,,,,,
hr_fac_cdr_prn_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_cdr_prn_nu] > 0,,,,,,
hr_fac_cdr_nrn_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Neonatal Nurse</div>",,,,,,,[hr_fac_cdr(42)] = '1',,,,,,
hr_fac_cdr_nrn_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_cdr(42)] = '1',,,,,,
hr_fac_cdr_nrn_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_cdr_nrn_nu] > 0,,,,,,
hr_fac_cdr_co_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Clinical Officer</div>",,,,,,,[hr_fac_cdr(5)] = '1',,,,,,
hr_fac_cdr_co_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_cdr(5)] = '1',,,,,,
hr_fac_cdr_co_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_cdr_co_nu] > 0,,,,,,
hr_fac_lcm_hed,hfa_facility_staffing,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Locum Positions</div>",,,,,,,,,,,,,
hr_fac_lcm_dr_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Locum General Medical Doctor</div>",,,,,,,[hr_fac_lcm(1)] = '1',,,,,,
hr_fac_lcm_dr_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_lcm(1)] = '1',,,,,,
hr_fac_lcm_dr_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_lcm_dr_nu] > 0,,,,,,
hr_fac_lcm_pdr_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Locum Pediatrician</div>",,,,,,,[hr_fac_lcm(21)] = '1',,,,,,
hr_fac_lcm_pdr_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_lcm(21)] = '1',,,,,,
hr_fac_lcm_pdr_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_lcm_pdr_nu] > 0,,,,,,
hr_fac_lcm_ndr_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Locum Neonatologist</div>",,,,,,,[hr_fac_lcm(22)] = '1',,,,,,
hr_fac_lcm_ndr_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_lcm(22)] = '1',,,,,,
hr_fac_lcm_ndr_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_lcm_ndr_nu] > 0,,,,,,
hr_fac_lcm_grn_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Locum General Nurse</div>",,,,,,,[hr_fac_lcm(3)] = '1',,,,,,
hr_fac_lcm_grn_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_lcm(3)] = '1',,,,,,
hr_fac_lcm_grn_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_lcm_grn_nu] > 0,,,,,,
hr_fac_lcm_prn_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Locum Pediatric Nurse</div>",,,,,,,[hr_fac_lcm(41)] = '1',,,,,,
hr_fac_lcm_prn_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_lcm(41)] = '1',,,,,,
hr_fac_lcm_prn_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_lcm_prn_nu] > 0,,,,,,
hr_fac_lcm_nrn_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Locum Neonatal Nurse</div>",,,,,,,[hr_fac_lcm(42)] = '1',,,,,,
hr_fac_lcm_nrn_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_lcm(42)] = '1',,,,,,
hr_fac_lcm_nrn_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_lcm_nrn_nu] > 0,,,,,,
hr_fac_lcm_co_hed,hfa_facility_staffing,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Locum Clinical Officer</div>",,,,,,,[hr_fac_lcm(5)] = '1',,,,,,
hr_fac_lcm_co_nu,hfa_facility_staffing,,text,How many staff are assigned to the neonatal unit?,,,integer,-1,,,[hr_fac_lcm(5)] = '1',,,,,,
hr_fac_lcm_co_excby,hfa_facility_staffing,,text,How many staff are assigned exclusively to the neonatal unit?  ,,"This includes staff working <b>only</b> on the neonatal unit. Do not include staff who also work in the postnatal or paediatrics ward, for example.",integer,-1,,,[hr_fac_lcm_co_nu] > 0,,,,,,
hr_fac_hed_6,hfa_facility_staffing,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Established Positions for Staff</div>",,,,,,,,,,,,,
hr_fac_dc_pos,hfa_facility_staffing,,text,How many established positions does this facility have for neonatal data clerks?,,,integer,-1,,,[hr_fac_cdr(51)] = '1' ,,,,,,
hr_fac_bmet_pos,hfa_facility_staffing,,text,How many established positions does this facility have for (bio)med technicians/engineers?,,,integer,-1,,,[hr_fac_cdr(6)] = '1',,,,,,
hr_fac_labt_pos,hfa_facility_staffing,,text,How many established positions does this facility have for laboratory technicians?,,,integer,-1,,,[hr_fac_cdr(7)] = '1',,,,,,
hr_fac_hed_7,hfa_facility_staffing,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Number of Students Rotating in the Neonatal Unit Today</div>",,,,,,,,,,,,,
hr_fac_trn_dr_td,hfa_facility_staffing,,text,How many medical students are rotating in the neonatal unit <b>today</b>?,,,integer,-1,200,,,y,,,,,
hr_fac_trn_rn_td,hfa_facility_staffing,,text,How many nursing students are rotating in the neonatal unit <b>today</b>?,,,integer,-1,200,,,y,,,,,
hr_fac_trn_co_td,hfa_facility_staffing,,text,How many clinical officer students are rotating in the neonatal unit <b>today</b>?,,,integer,-1,200,,,y,,,,,
hr_fac_hed_8,hfa_facility_staffing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
hr_fac_com,hfa_facility_staffing,,notes,Comments:,,,,,,,,,,,,,
hr_fgui_hed_1,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
hr_fgui_ban_1,hfa_facility_policies_and_working_conditions,,descriptive,,,,,,,,,,,,,,
hr_fgui_hed_2,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
hr_fgui_ins_1,hfa_facility_policies_and_working_conditions,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge. Do not leave any variable blank. If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"". </i></p>",,,,,,,,,,,,,
hr_fgui_hed_3,hfa_facility_policies_and_working_conditions,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Facility Policies and Working Conditions</div>",,,,,,,,,,,,,
hr_fgui_rp_num,hfa_facility_policies_and_working_conditions,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
hr_fgui_rp_hed_1,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[hr_fgui_rp_num] >= 1,,,,,,
hr_fgui_rp_nam_1,hfa_facility_policies_and_working_conditions,,text,Respondent Name (First and Last):,,,,,,y,[hr_fgui_rp_num] >= 1,y,,,,,
hr_fgui_rp_pos_1,hfa_facility_policies_and_working_conditions,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fgui_rp_num] >= 1,y,,,,,
hr_fgui_rp_othpos_1,hfa_facility_policies_and_working_conditions,,text,"If other position, please specify: ",,,,,,,[hr_fgui_rp_pos_1] = '99',,,,,,
hr_fgui_rp_ph_1,hfa_facility_policies_and_working_conditions,,text,Respondent Phone Number:,,,,,,y,[hr_fgui_rp_num] >= 1,,,,,,
hr_fgui_rp_hed_2,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[hr_fgui_rp_num] >= 2,,,,,,
hr_fgui_rp_nam_2,hfa_facility_policies_and_working_conditions,,text,Respondent Name (First and Last):,,,,,,y,[hr_fgui_rp_num] >= 2,,,,,,
hr_fgui_rp_pos_2,hfa_facility_policies_and_working_conditions,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fgui_rp_num] >= 2,,,,,,
hr_fgui_rp_othpos_2,hfa_facility_policies_and_working_conditions,,text,"If other position, please specify: ",,,,,,,[hr_fgui_rp_pos_2] = '99',,,,,,
hr_fgui_rp_ph_2,hfa_facility_policies_and_working_conditions,,text,Respondent Phone Number:,,,,,,y,[hr_fgui_rp_num] >= 2,,,,,,
hr_fgui_rp_hed_3,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[hr_fgui_rp_num] >= 3,,,,,,
hr_fgui_rp_nam_3,hfa_facility_policies_and_working_conditions,,text,Respondent Name (First and Last):,,,,,,y,[hr_fgui_rp_num] >= 3,,,,,,
hr_fgui_rp_pos_3,hfa_facility_policies_and_working_conditions,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fgui_rp_num] >= 3,,,,,,
hr_fgui_rp_othpos_3,hfa_facility_policies_and_working_conditions,,text,"If other position, please specify: ",,,,,,,[hr_fgui_rp_pos_3] = '99',,,,,,
hr_fgui_rp_ph_3,hfa_facility_policies_and_working_conditions,,text,Respondent Phone Number:,,,,,,y,[hr_fgui_rp_num] >= 3,,,,,,
hr_fgui_rp_hed_4,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[hr_fgui_rp_num] >= 4,,,,,,
hr_fgui_rp_nam_4,hfa_facility_policies_and_working_conditions,,text,Respondent Name (First and Last):,,,,,,y,[hr_fgui_rp_num] >= 4,,,,,,
hr_fgui_rp_pos_4,hfa_facility_policies_and_working_conditions,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fgui_rp_num] >= 4,,,,,,
hr_fgui_rp_othpos_4,hfa_facility_policies_and_working_conditions,,text,"If other position, please specify: ",,,,,,,[hr_fgui_rp_pos_4] = '99',,,,,,
hr_fgui_rp_ph_4,hfa_facility_policies_and_working_conditions,,text,Respondent Phone Number:,,,,,,y,[hr_fgui_rp_num] >= 4,,,,,,
hr_fgui_rp_hed_5,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[hr_fgui_rp_num] >= 5,,,,,,
hr_fgui_rp_nam_5,hfa_facility_policies_and_working_conditions,,text,Respondent Name (First and Last):,,,,,,y,[hr_fgui_rp_num] >= 5,,,,,,
hr_fgui_rp_pos_5,hfa_facility_policies_and_working_conditions,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[hr_fgui_rp_num] >= 5,,,,,,
hr_fgui_rp_othpos_5,hfa_facility_policies_and_working_conditions,,text,"If other position, please specify: ",,,,,,,[hr_fgui_rp_pos_5] = '99',,,,,,
hr_fgui_rp_ph_5,hfa_facility_policies_and_working_conditions,,text,Respondent Phone Number:,,,,,,y,[hr_fgui_rp_num] >= 5,,,,,,
hr_fgui_cont_hed,hfa_facility_policies_and_working_conditions,,descriptive,"<div style=""background-color:#fbd0c1;padding:10px"">Contract and Job Description</div>",,,,,,,,,,,,,
hr_fgui_cont_tm,hfa_facility_policies_and_working_conditions,,radio,How long have you been working in this facility? ,"1, Less than 3 months|2, 3-6 months|3, 6-12 months|4, 1-2 years|5, More than 2 years",,,,,,,y,RV,,,,
