Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
inf_if_tl_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Toilets/Latrines</div>",,,,,,,,,,,,,
inf_if_tl_avl,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,Are there toilets for staff or caretaker/guardian use?,"0, No toilets | 1, Yes, separate toilet for staff | 2, Yes, separate toilet for caretaker/guardian | 3, Yes, shared toilet for staff and caretaker/guardian ",Select all that apply.,,,,,,y,,,,, @NONEOFTHEABOVE=0
inf_if_tl_hr_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Separate Staff Toilet</div>",,,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_hr_acc_now,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Can staff access the toilet at the time of the visit?,,,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_hr_acc_24h,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Can staff access the toilet 24 hours per day 7 days per week?,,,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_hr_fc,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is the toilet for staff use visibly clean and functional?,"1, Yes | 0, No | 99, Yes, but not observed",Functioning means that it does not require any maintenance for appropriate use.,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_hr_hh_avl,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,What hand hygiene options are available in the staff toilet?,"0, None | 1, Sink with soap | 2, Sink without soap | 3, Sink with hand sanitizer | 4, Free-standing hand sanitizer or alcohol-based rub | 5, Bucket | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_if_tl_avl(1)] = '1',,,,,, @NONEOFTHEABOVE=0
inf_if_tl_hr_othhh,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other hand hygiene options available:,,,,,,,[inf_if_tl_hr_hh_avl(99)] = '1',,,,,,
inf_if_tl_hr_loc,hfa_neonatal_unit_infection_prevention_and_control,,radio,Location of nearest toilet for staff use from the neonatal unit:,"1, Neonatal unit | 2, Postnatal unit | 4, Kangaroo Mother Care (KMC) unit | 3, Elsewhere in facility | 0, Not on premises",,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_hr_typ,hfa_neonatal_unit_infection_prevention_and_control,,radio,What type of toilet or latrine is it?,"1, Flush or pour flush toilet | 2, Ventilated improved pit latrine | 3, Pit latrine with slab | 4, Pit latrine without slab/open pit | 5, Composting toilet | 7, Unknown | 6, Other <i>(specify below)</i>",,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_hr_othtyp,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other type of toilet:,,,,,,,[inf_if_tl_hr_typ] = '6',,,,,,
inf_if_tl_hr_cln,hfa_neonatal_unit_infection_prevention_and_control,,radio,How often are toilets for staff use cleaned?,"1, Daily | 2, Weekly | 3, Irregularly | 0, Never | 99, Other <i>(specify below)</i>",,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_hr_othcln,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other frequency of cleaning:,,,,,,,[inf_if_tl_hr_cln] = '99',,,,,,
inf_if_tl_hr_rot,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is there a rota of times they are cleaned?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_if_tl_avl(1)] = '1',,,,,,
inf_if_tl_fam_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Separate Caretaker/Guardian Toilet</div>",,,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_acc_now,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Can caretakers/guardians access the toilet at the time of the visit?,,,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_acc_typ,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,Which family members are permitted to use the toilet?,"1, Mother | 2, Father | 3, Grandmother | 4, Caretaker/Guardian | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_acc_othtyp,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other family members permitted to use the toilet:,,,,,,,[inf_if_tl_fam_acc_typ(99)] = '1',,,,,,
inf_if_tl_fam_acc_24h,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Can caretakers/guardians access the toilet 24 hours per day 7 days per week?,,,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_fc,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is the toilet for caretaker/guardian use visibly clean and functional?,"1, Yes | 0, No | 99, Yes, but not observed",Functioning means that it does not require any maintenance for appropriate use.,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_hh_avl,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,What hand hygiene options are available in the caretaker/guardian toilet?,"0, None | 1, Sink with soap | 2, Sink without soap | 3, Sink with hand sanitizer | 4, Free-standing hand sanitizer or alcohol-based rub | 5, Bucket | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_if_tl_avl(2)] = '1',,,,,, @NONEOFTHEABOVE=0
inf_if_tl_fam_othhh,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other hand hygiene options available:,,,,,,,[inf_if_tl_fam_hh_avl(99)] = '1',,,,,,
inf_if_tl_fam_loc,hfa_neonatal_unit_infection_prevention_and_control,,radio,Location of nearest toilet for caretaker/guardian use from the neonatal unit:,"1, Neonatal unit | 2, Postnatal unit | 4, Kangaroo Mother Care (KMC) unit | 3, Elsewhere in facility | 0, Not on premises",,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_typ,hfa_neonatal_unit_infection_prevention_and_control,,radio,What type of toilet or latrine is it?,"1, Flush or pour flush toilet | 2, Ventilated improved pit latrine | 3, Pit latrine with slab | 4, Pit latrine without slab/open pit | 5, Composting toilet | 7, Unknown | 6, Other <i>(specify below)</i>",,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_othtyp,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other type of toilet:,,,,,,,[inf_if_tl_fam_typ] = '6',,,,,,
inf_if_tl_fam_cln,hfa_neonatal_unit_infection_prevention_and_control,,radio,How often are toilets for caretaker/guardian use cleaned?,"1, Daily | 2, Weekly | 3, Irregularly | 0, Never | 99, Other <i>(specify below)</i>",,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_fam_othcln,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other frequency of cleaning:,,,,,,,[inf_if_tl_fam_cln] = '99',,,,,,
inf_if_tl_fam_rot,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is there a rota of times they are cleaned?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_if_tl_avl(2)] = '1',,,,,,
inf_if_tl_hrfam_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Shared Staff and Caretaker/Guardian Toilet</div>",,,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_acc_now,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Can staff and caretakers/guardians access the shared toilet at the time of the visit?,,,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_acc_typ,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,Which family members are permitted to use the shared toilet?,"1, Mother | 2, Father | 3, Grandmother | 4, Caretaker/Guardian | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_acc_othtyp,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other family members permitted to use the shared toilet:,,,,,,,[inf_if_tl_hrfam_acc_typ(99)] = '1',,,,,,
inf_if_tl_hrfam_acc_24h,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Can staff and caretakers/guardians access the shared toilet 24 hours per day 7 days per week?,,,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_fc,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is the shared toilet for staff and caretaker/guardian use visibly clean and functional?,"1, Yes | 0, No | 99, Yes, but not observed",Functioning means that it does not require any maintenance for appropriate use.,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_hh_avl,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,What hand hygiene options are available in the shared toilet?,"0, None | 1, Sink with soap | 2, Sink without soap | 3, Sink with hand sanitizer | 4, Free-standing hand sanitizer or alcohol-based rub | 5, Bucket | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_if_tl_avl(3)] = '1',,,,,, @NONEOFTHEABOVE=0
inf_if_tl_hrfam_othhh,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other hand hygiene options available:,,,,,,,[inf_if_tl_hrfam_hh_avl(99)] = '1',,,,,,
inf_if_tl_hrfam_loc,hfa_neonatal_unit_infection_prevention_and_control,,radio,Location of nearest shared toilet for staff and caretaker/guardian use from the neonatal unit:,"1, Neonatal unit | 2, Postnatal unit | 4, Kangaroo Mother Care (KMC) unit | 3, Elsewhere in facility | 0, Not on premises",,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_typ,hfa_neonatal_unit_infection_prevention_and_control,,radio,What type of toilet or latrine is it?,"1, Flush or pour flush toilet | 2, Ventilated improved pit latrine | 3, Pit latrine with slab | 4, Pit latrine without slab/open pit | 5, Composting toilet | 7, Unknown | 6, Other <i>(specify below)</i>",,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_othtyp,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other type of toilet:,,,,,,,[inf_if_tl_hrfam_typ] = '6',,,,,,
inf_if_tl_hrfam_cln,hfa_neonatal_unit_infection_prevention_and_control,,radio,How often are shared toilets cleaned?,"1, Daily | 2, Weekly | 3, Irregularly | 0, Never | 99, Other <i>(specify below)</i>",,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_tl_hrfam_othcln,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other frequency of cleaning:,,,,,,,[inf_if_tl_hrfam_cln] = '99',,,,,,
inf_if_tl_hrfam_rot,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is there a rota of times they are cleaned?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,[inf_if_tl_avl(3)] = '1',,,,,,
inf_if_strl_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Sterilisation and Equipment Disinfection</div>",,,,,,,,,,,,,
inf_if_strl_areqt_avl,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is there an area for cleaning and disinfecting supplies and equipment on the neonatal unit?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_if_strl_buc,hfa_neonatal_unit_infection_prevention_and_control,,radio,Are disinfection buckets available on the day of the visit?  ,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_if_strl_areqt_typ,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,What areas are there for cleaning and disinfecting supplies and equipment on the neonatal unit?,"0, None | 1, Separate sluice or soiled utility room | 2, Separate sink used exclusively for supplies and equipment | 3, Sink, but shared for hand washing | 4, Disinfection bucket | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_if_strl_areqt_avl] >= 1,,,,,, @NONEOFTHEABOVE=0
inf_if_strl_areqt_othtyp,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other areas for cleaning and disinfecting supplies and equipment:,,,,,,,[inf_if_strl_areqt_typ(99)] = '1',,,,,,
inf_if_strl_ar_avl,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is there a space for sterilisation?,"1, Yes | 0, No | 99, Yes, but not observed","For example, space for dry heat, steam, electric boiler, steamer, non-electrics with cover for boiling and steaming & drum and stand.",,,,,,y,,,,,
inf_if_strl_sto_avl,hfa_neonatal_unit_infection_prevention_and_control,,radio,"Is there a storage space on the neonatal unit for supplies, including linen, clinical supplies, and general equipment? ","1, Yes | 0, No",,,,,,,y,,,,,
inf_if_strl_sto_cln,hfa_neonatal_unit_infection_prevention_and_control,,yesno,"<b>For observation only:</b> Is the storage space clean and tidy, and organised?",,"Items should be neatly stacked, easily visible, and accessible, the space should not be over filled, and it should be free of spills.",,,,,[inf_if_strl_sto_avl] = '1',,,,,,
inf_if_vnt_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Ventilation</div>",,,,,,,,,,,,,
inf_if_vnt_avl_new,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is there a functioning air filtration system to prevent risk of airborne infection?,"1, Yes | 0, No",An air filtration system can include any freestanding equipment or building system that filters the air in the neonatal unit.,,,,,,y,,,,,
inf_if_wst_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Waste Management</div>",,,,,,,,,,,,,
inf_if_wst_incin,hfa_neonatal_unit_infection_prevention_and_control,,radio,"Is there a functioning incinerator (e.g. burn in incinerator, non-burning incinerator, off-site incineration)?","1, Yes | 0, No | 99, Yes, but not observed",May be shared with other units.,,,,,,y,,,,,
inf_if_wst_bin_avl,hfa_neonatal_unit_infection_prevention_and_control,,checkbox,What types of separate covered waste bins are available on the neonatal unit?,"1, Puncture-proofs sharps container | 2, Contaminated waste (red) | 3, Discarded medicines (black) | 4, Anatomical/human waste (yellow) | 5, Glass (blue) | 6, General trash bin | 99, Other <i>(specify below)</i>",Select all that apply.,,,,,,y,,,,,
inf_if_wst_bin_oth,hfa_neonatal_unit_infection_prevention_and_control,,text,Please specify other waste bins available:,,,,,,,[inf_if_wst_bin_avl(99)] = '1',,,,,,
inf_if_wst_bin_adq,hfa_neonatal_unit_infection_prevention_and_control,,radio,<b>For observation only:</b> Are waste bins used appropriately on the day of the visit? ,"1, All | 2, Some | 0, None","Appropriate use of waste bins includes the covering of bins with a lid, correct designation of waste, and bins not overflowing.",,,,,[inf_if_wst_bin_avl(1)] = '1' or [inf_if_wst_bin_avl(2)] = '1' or [inf_if_wst_bin_avl(3)] = '1' or [inf_if_wst_bin_avl(4)] = '1' or [inf_if_wst_bin_avl(5)] = '1' or [inf_if_wst_bin_avl(6)] = '1' or [inf_if_wst_bin_avl(99)] = '1',,,,,,
inf_if_wst_col,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Is trash collected at least once per day from the neonatal unit?,,,,,,,,y,,,,,
inf_if_wst_cdr,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Are there designated staff for waste handling?,,,,,,,,y,,,,,
inf_if_wst_sto,hfa_neonatal_unit_infection_prevention_and_control,,radio,Is there storage space for soiled utility? ,"1, Yes | 0, No",,,,,,,y,,,,,
inf_if_wst_nu_cln,hfa_neonatal_unit_infection_prevention_and_control,,yesno,<b>For observation only:</b> Can you see any liquid spills or trash on the floor in the neonatal unit?,,,,,,,,y,,,,,
inf_if_wst_verm,hfa_neonatal_unit_infection_prevention_and_control,,yesno,"Do you ever see any vermin like mice or cockroaches, or animal feces on the neonatal unit?",,,,,,,,y,,,,,
inf_if_wst_hrar,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Is there a staff rest area (e.g. tea room)?,,,,,,,,y,,,,,
inf_if_wst_fd,hfa_neonatal_unit_infection_prevention_and_control,,yesno,Is food allowed in patient areas?,,,,,,,,y,,,,,
inf_if_itm_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Personal Items</div>",,,,,,,,,,,,,
inf_if_itm_ar,hfa_neonatal_unit_infection_prevention_and_control,,radio,"Is there a place for staff to leave their personal items (e.g. lockers, cubbies, etc.)?","1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_if_itm_ph_hr,hfa_neonatal_unit_infection_prevention_and_control,,radio,Are staff mobile phones allowed in the neonatal unit?,"1, Yes, any phones | 2, Yes, if disinfected before entry | 0, No | 9, No regulations for mobile phones",,,,,,,y,,,,,
inf_if_itm_ph_fam,hfa_neonatal_unit_infection_prevention_and_control,,radio,Are caretaker/guardian mobile phones allowed in the neonatal unit?,"1, Yes, any phones | 2, Yes, if disinfected before entry | 0, No | 9, No regulations for mobile phones",,,,,,,y,,,,,
inf_if_hed_4,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_if_com,hfa_neonatal_unit_infection_prevention_and_control,,notes,Comments:,,,,,,,,,,,,,
inf_elc_hed_1,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_elc_ban_1,hfa_neonatal_unit_electricity,,descriptive,,,,,,,,,,,,,,
inf_elc_hed_2,hfa_neonatal_unit_electricity,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Neonatal Unit Electricity (Nurse)</div>",,,,,,,,,,,,,
inf_elc_ins_1,hfa_neonatal_unit_electricity,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge.

For some questions, you will need to observe the staff or specific items/spaces at the facility. Please do not leave any variable blank. If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"". </i>
</p>",,,,,,,,,,,,,
inf_elc_gen_hed,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Fuel-operated Generator</div>",,,,,,,,,,,,,
inf_elc_gen,hfa_neonatal_unit_electricity,,radio,Does this facility have a fuel-operated generator?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_elc_gen_avl,hfa_neonatal_unit_electricity,,yesno,Is the neonatal unit covered by this generator?,,,,,,,[inf_elc_gen] = '1' or [inf_elc_gen] = '99',,,,,,
inf_elc_gen_exc,hfa_neonatal_unit_electricity,,radio,Does this generator exclusively cover the neonatal unit?,"1, Yes | 0, No | 9, Unknown",,,,,,[inf_elc_gen_avl] = '1',,,,,,
inf_elc_gen_lght,hfa_neonatal_unit_electricity,,radio,What neonatal unit <b>lighting</b> does the fuel-operated generator cover?,"1, All lighting | 2, Some lighting | 0, No lighting",,,,,,[inf_elc_gen_avl] = '1',,,,,,
inf_elc_gen_eqt,hfa_neonatal_unit_electricity,,radio,What neonatal unit <b>equipment</b> does the fuel-operated generator cover? ,"1, All equipment | 2, Some equipment | 0, No equipment",,,,,,[inf_elc_gen_avl] = '1',,,,,,
inf_elc_gen_eqtdes_new,hfa_neonatal_unit_electricity,,checkbox,Specify what neonatal unit equipment is powered by the fuel-operated generator:,"1, Oxygen Concentrator | 2, Oxygen Flow Splitter | 3, CPAP | 6, Suction Pump | 7, Syringe Pump | 8, Phototherapy Light | 9, Radiant Warmer | 11, Incubator | 10, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_elc_gen_eqt] = '2',,,,,,
inf_elc_gen_eqtdes_oth,hfa_neonatal_unit_electricity,,text,Please specify other equipment powered by the fuel-operated generator:,,,,,,,[inf_elc_gen_eqtdes_new(10)] = '1',,,,,,
inf_elc_bat_hed,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Battery Inverter</div>",,,,,,,,,,,,,
inf_elc_bat,hfa_neonatal_unit_electricity,,radio,Does this facility have a battery inverter?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_elc_bat_avl,hfa_neonatal_unit_electricity,,yesno,Is the neonatal unit covered by the battery inverter?,,,,,,,[inf_elc_bat] = '1' or [inf_elc_bat] = '99',,,,,,
inf_elc_bat_exc,hfa_neonatal_unit_electricity,,radio,Does the battery inverter exclusively cover the neonatal unit?,"1, Yes | 0, No | 9, Unknown",,,,,,[inf_elc_bat_avl] = '1',,,,,,
inf_elc_bat_lght,hfa_neonatal_unit_electricity,,radio,What neonatal unit <b>lighting</b> does the battery inverter cover?,"1, All lighting | 2, Some lighting | 0, No lighting",,,,,,[inf_elc_bat_avl] = '1',,,,,,
inf_elc_bat_eqt,hfa_neonatal_unit_electricity,,radio,What neonatal unit <b>equipment</b> does the battery inverter cover?,"1, All equipment | 2, Some equipment | 0, No equipment",,,,,,[inf_elc_bat_avl] = '1',,,,,,
inf_elc_bat_eqtdes_new,hfa_neonatal_unit_electricity,,checkbox,Specify what neonatal unit equipment is powered by the battery inverter:,"1, Oxygen Concentrator | 2, Oxygen Flow Splitter | 3, CPAP | 6, Suction Pump | 7, Syringe Pump | 8, Phototherapy Light | 9, Radiant Warmer | 11, Incubator | 10, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_elc_bat_eqt] = '2',,,,,,
inf_elc_bat_eqtdes_oth,hfa_neonatal_unit_electricity,,text,Please specify other equipment powered by the battery inverter:,,,,,,,[inf_elc_bat_eqtdes_new(10)] = '1',,,,,,
inf_elc_sol_hed,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Solar Power</div>",,,,,,,,,,,,,
inf_elc_sol,hfa_neonatal_unit_electricity,,radio,Does this facility have solar power?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_elc_sol_avl,hfa_neonatal_unit_electricity,,yesno,Is the neonatal unit covered by solar power?,,,,,,,[inf_elc_sol] = '1' or [inf_elc_sol] = '99',,,,,,
inf_elc_sol_exc,hfa_neonatal_unit_electricity,,radio,Does the solar power exclusively cover the neonatal unit?,"1, Yes | 0, No | 9, Unknown",,,,,,[inf_elc_sol_avl] = '1',,,,,,
inf_elc_sol_lght,hfa_neonatal_unit_electricity,,radio,What neonatal unit <b>lighting</b> does the solar power cover?,"1, All lighting | 2, Some lighting | 0, No lighting",,,,,,[inf_elc_sol_avl] = '1',,,,,,
inf_elc_sol_eqt,hfa_neonatal_unit_electricity,,radio,What neonatal unit <b>equipment</b> does the solar power cover? ,"1, All equipment | 2, Some equipment | 0, No equipment",,,,,,[inf_elc_sol_avl] = '1',,,,,,
inf_elc_sol_eqtdes_new,hfa_neonatal_unit_electricity,,checkbox,Specify what neonatal unit equipment is powered by the solar power:,"1, Oxygen Concentrator | 2, Oxygen Flow Splitter | 3, CPAP | 6, Suction Pump | 7, Syringe Pump | 8, Phototherapy Light | 9, Radiant Warmer | 11, Incubator | 10, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_elc_sol_eqt] = '2',,,,,,
inf_elc_sol_eqtdes_oth,hfa_neonatal_unit_electricity,,text,Please specify other equipment powered by the solar power:,,,,,,,[inf_elc_sol_eqtdes_new(10)] = '1',,,,,,
inf_elc_oth_hed,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Other</div>",,,,,,,,,,,,,
inf_elc_oth_nu,hfa_neonatal_unit_electricity,,yesno,Do you feel that power outages are impacting care on the neonatal unit?,,,,,,,,y,,,,,
inf_elc_hed_4,hfa_neonatal_unit_electricity,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Neonatal Unit Electricity (Technician)</div>",,,,,,,,,,,,,
inf_elc_ins_2,hfa_neonatal_unit_electricity,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the technician.

For some questions, you will need to observe the staff or specific items/spaces at the facility. Please do not leave any variable blank. If a free text variable is unknown and an answer is required, write ""-1"". If a multiple-choice variable is unknown, select ""unknown"".</i>
</p>",,,,,,,,,,,,,
inf_elc_pws_hed,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Outlets and Power Strips</div>",,,,,,,,,,,,,
inf_elc_pws_adq_new,hfa_neonatal_unit_electricity,,radio,"Given the amount of equipment on the unit, are electrical outlets sufficient?","1, Yes | 0, No",Sufficient means all equipment can be plugged in. Select <b>No</b> if devices or equipment ever need to be unplugged from electrical outlets to accommodate other devices.,,,,,,y,,,,,
inf_elc_pws_num,hfa_neonatal_unit_electricity,,text,How many outlets are in the neonatal unit?,,Count each outlet in the neonatal unit. Count double outlets as two separate outlets.,integer,-1,50,,,y,,,,,
inf_elc_pws_avl,hfa_neonatal_unit_electricity,,text,How many power strips/surge protectors are <b>available for use</b> in the neonatal unit?,,,integer,-1,100,,,y,,,,,
inf_elc_pws_eqt_typ,hfa_neonatal_unit_electricity,,checkbox,Which devices are connected to the surge protectors? ,"1, Oxygen Concentrator | 2, Oxygen Flow Splitter | 3, CPAP | 6, Suction Pump | 7, Syringe Pump | 8, Phototherapy Light | 9, Radiant Warmer | 10, Incubator | 11, Other <i>(specify below)</i>",Select all that apply.,,,,,[inf_elc_pws_avl] >= 1,,,,,,
inf_elc_pws_eqt_othtyp,hfa_neonatal_unit_electricity,,text,Please specify other devices connected to the surge protectors:,,,,,,,[inf_elc_pws_eqt_typ(11)] = '1',,,,,,
inf_elc_pws_ivsp,hfa_neonatal_unit_electricity,,yesno,Do you have an inline voltage surge protector (e.g. AVS)?,,,,,,,,,,,,,
inf_elc_pws_cln,hfa_neonatal_unit_electricity,,yesno,<b>For observation only:</b> Are there cables running across the floor that can be tripped over?,,,,,,,,y,,,,,
inf_elc_pwq_hed,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Power Quality Assessment</div>",,,,,,,,,,,,,
inf_elc_pwq_volt,hfa_neonatal_unit_electricity,,radio,Is there a voltage stabilizer in the unit?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_elc_pwq_aud,hfa_neonatal_unit_electricity,,radio,Was a power audit and certification for electric load done for the unit in the last 12 months?,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
inf_elc_pwq_brk,hfa_neonatal_unit_electricity,,radio,Has any equipment broken in the last 12 months due to problems with the electricity?,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
inf_elc_pwq,hfa_neonatal_unit_electricity,,radio,Does the facility conduct internal power quality assessments? ,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
inf_elc_pwq_out,hfa_neonatal_unit_electricity,,checkbox,Does the facility experience power surges or lags?,"0, None | 1, Power surges | 2, Power lags",Select all that apply.,,,,,[inf_elc_pwq] = '1',,,,,, @NONEOFTHEABOVE=0
inf_elc_pwq_adq,hfa_neonatal_unit_electricity,,radio,"Given the equipment on the neonatal unit, is the amperage of the power supply appropriate?","1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
inf_elc_hed_5,hfa_neonatal_unit_electricity,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_elc_com,hfa_neonatal_unit_electricity,,notes,Comments:,,,,,,,,,,,,,
inf_crit_hed_1,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_crit_ban_1,hfa_admission_discharge_and_referral_criteria,,descriptive,,,,,,,,,,,,,,
